title,author,newspaper,language,content,published_year,issue_number
Obodlikkа yoʼgʼrilgаn,"Matluba Negmаtovа, Kattaqoʼrgʼon shahar 1-son DNI katta notariusi",Oila va jamiyat,uzbek,"Muhtaram Prezidentimiz tashabbusi bilan 2013 yilning ""Obod turmush yili"" deb eʼlon kilinganligi barcha hamyurtlarimizni, jumladan, oddiy oʼzbek ayoli sifatida mening xam koʼnglimni gʼurur va iftixorga toʼldirdi. Chunki, oʼlkamizda amalga oshirilayotgan islo- xotlar, qabul qilingan qator qonun va davlat dasturlari inson manfaati, huquq va erkin- liklarini taʼminlashga, hayotimizning yanada obod boʼlishiga erishishimizda dasturilamal vazifasini oʼtamokda.
Tozalik, ozodalik, mehr-oqibat bor joy- da hamisha baraka boʼladi, derdilar rahmat- li buvim. Bu xalqona iboraning ayni haqiqat ekanligini endi ulgʼayib, ham oilada, ham jamiyatda oʼz oʼrnimni topganimdan soʼng yana- da teranroq anglab yetdim. Donolarning taʼ- kidlashicha, jismi va ruhini pok saqlaydi- gan, oʼzininggina emas, oʼzgalarning ham man- faatini oʼylaydigan, yurtiga xizmat qiladi- gan kishilarning rizqi keng boʼlar ekan.
Obodlik kungildan boshlanadi, deb bejiz aytishmagan. Xalqimiz qadim-qadimdan oʼzi yashagan koʼchani, qolaversa, oila va mahalla- sini obod qilib kelgan. Mustaqilligimizning 21 yili davomida yurtimizda olib borilgan bunyodkorlik ishlari tufayli zamonaviy koʼrkam binolar, hashamatli saroylar qad ro stlab, obod shaharlarimiz, fayzli qishloq- larimizning chiroyiga chiroy qoʼshdi.
Oilalarimiz toʼkin-sochinlikda, farovon- likda umrguzaronlik qilyapti. Mexr-oqibatli boʼlib hamjihatlik bilan yurtimiz obodligi yoʼlida xizmat qilarkanmiz, turmushimiz tinch va hayotimiz farovon boʼlishi shubhasiz.
",2013,3
Kichiklarning huquqlari,"Savolga Hamza tuman 1-sonli DNI notariusi
Shukurulla Аkbаrov
javob berdi.
",Oila va jamiyat,uzbek,"Oʼn toʼrt yoshga toʼlmagan voyaga yetMaganlar (kichik yoshdagi bolalar) uchun bitimlarni ularning nomidan faqat ota-onasi, farzandlikka oluvchilari yoki vasiylari tuzishi mumkin.
Olti yoshdan oʼn toʼrt yoshgacha boʼlgan kichik yoshdagi bolalar kuyi- dagilarni:
1) mayda maishiy bitimlar;
2) tekin manfaat koʼrishga qara- tilgan, notarial tasdiqlashni yoki davlat roʼyxatidan oʼtkazishni ta lab kilmaydigan bitimlar;
3) qonuniy vakil yoki uning ro- ziligi bilan uchinchi shaxs tomoni- dan muayyan maqsad yoki erkin ta- sarruf etish uchun berilgan mab- laklarni tasarruf etish borasi- Dagi bitimlarni mustaqil ravish- da amalga oshirishga haqlidirlar.
Kichik yoshdagi bolaning bitim- lari boʼyicha, shu jumladan, oʼzi mu- stakil tuzgan bitimlar boʼyicha uning ota-onasi, farzandlikka oluvchilari yoki vasiyi, agar ular majburiyatning buzilishida oʼzla- rining ayblari yoʼqligini isbot- lay olmasalar, mulkiy javobgar boʼladilar. Ushbu shaxslar qonunga MUVOFIK KIChIK yoshdagi bolalar yetkazgan zarar uchun ham javobgardirlar.
",2013,3
Аliment toʼlаshi shаrt!,Savolga Samarqand shahar 1-son DNI Notariusi Saodat Toʼrаevа javob berdi.,Oila va jamiyat,uzbek,"Oila kodeksining 96-moddasida ota-onalar voyaga yetmagan farzandlarining taʼminoti uchun ali- ment toʼlashi lozimligi belgilan- gan. Аliment voyaga yetmagan bola- larning ota-onalari nikohda tu- rishi va nikohda turmasligidan katʼi nazar, farzandlar taʼmino- ti uchun undiriladi. Buning uchun aliment oluvchi joylardagi fuqa- rolik ishlari boʼyicha sudga muro- jaat kilishi lozim.
Аgar aliment toʼlovchi shaxs uni oʼz ixtiyori asosida toʼlashga rozi boʼlsa, uning aliment toʼlash toʼgʼri- sidagi majburiyati taraflarning oʼzaro kelishuvi asosida rasmiy- lashtiriladi. Bunday vaziyatda aliment toʼlovchi bilan aliment undiruvchi oʼzaro kelishuv shartno masini tuzishlari kerak boʼladi. Bu kelishuv yozma shaklda tuzilib, notarial tartibda tasdiqlanadi.
",2013,3
"Tаshаbbuskor, fаol vа oqilа","Paruazxan Yaxiyaevа, Xoʼjayli tumanidagi 3-sonli respublika maktab-internati oʼqituvchisi.",Oila va jamiyat,uzbek,"Bugun yuksak taraqqiyot yoʼlidan dadil olimlayotgan mamlakatimizda xotin-qizlarning haq- xukuk va erkinliklari, manfaatlarini har to- monlama himoya qilish, ularning eng avvalo, oilada, kolaversa, jamiyatda tutgan oʼrni va nu- fuzini yanada oshirishga katta eʼtibor qara- tilmokda. Аyniqsa, kuni kecha muhtaram Yurt- boshimizning Oʼzbekiston xotin-qizlarining Respublika konferentsiyasi ishtirokchilariga yoʼllagan tabrigi bizani gʼoyat ruhlantirdi. “Har qaysi oilada goʼzallik va nafosat, mexr-mu- habbat timsoli, xonadonlarimiz osoyishtali- gining posboni boʼlmish, bir soʼz bilan ayt- ganda, oilani oilaga, jamiyatimizni jamiyat- ga aylantiradigan ayol zotiga qancha tasanno- lar aytsak, kancha taʼzim etsak - baribir oʼzi- mizni ular oldida doimo qarzdor deb his qila- miz"" degan purmaʼno soʼzlari har qanday koʼngilga chukur hayajon solishi tabiiy. Nega- ki, koʼp bora kuzatganmiz, dunyoning boshka biror bir davlatida bizning yurtimizdagidek xotin-qizlarga ijtimoiy va siyosiy, moddiy va maʼnaviy jihatdan imkoniyat va imtiyozlar yaratib berilmagan. Demak, endi bizlar ham oʼz navbatida ana shunday yuksak eʼtibor va rag- batga yarasha barcha jabhalarda yanada faolroq, tashabbuskor boʼlishimizni davrning oʼzi ta- lab kilayotganligini teran his qilinimiz ke- rak.
Bugun keksa momolarimiz bilan gaplashib kolsak, ularning aksariyati tinch-osoyishta, farovon, toʼkin zamonamizning qadriga yetmoq- ni qayta-qayta uqtirishadi. Chunki bunday do- rilomon kunlarni koʼrmoq ota-bobolarimiz- ning bir umrlik orzu-armonlari boʼlgan. Shun- day ekan, har bir ayolning ezgu niyati - yaxshi oila bekasi boʼlish bilan birga, komil far- zandlar tarbiyalab, ularni Vatan xizmatiga yorug yuz bilan yoʼllashdir.
",2013,4
Tаdbirkor аyollаr аnjumаni, Nigora Erkinboy qizi.,Oila va jamiyat,uzbek,"Toshkent viloyatining Oʼrta Chirchiq tumani- da viloyat ""Tadbirkor ayollar"" uyushmasining yigʼilishi boʼlib oʼtdi. Аnjumanda tadbirkor - 1 lik bilan shugʼullanayotgan xotin-qizlar fao- liyati, amalga oshirilgan ibratli ishlar tah- lili va kelgusidagi rejalar xususida atrof- licha soʼz yuritildi. Shuningdek, tuman tadbir- kor ayollari oldida turgan dolzarb masala- lar ham muhokama qilindi.
Tadbirda Fond Forumning Toshkent vilo- yati ijtimoiy moslashuv axborot markazi rah bari Nurida ... ishtirok etib, joylarda fao- liyat yuritayotgan ishbilarmon ayollarni har tomonlama qoʼllab-quvvatlash borasidagi is- tikbolli rejalar xususida soʼz yuritdi. Yi- gilishda Toshkent viloyat ""Tadbirkor ayollar"" uyushmasi raisi Dilbar Аynekova ishtirok etdi.
",2013,4
Ogohlik dаvr tаlаbi,Nigora Erkinboy qizi,Oila va jamiyat,uzbek,"Bekobod shahridagi texnika-iktisodiyot kasb-xunar kolleji oʼquvchilari bilan oʼtkazil-| gan davra suxbati ana shunday nomlandi. Sha- har hokimligi, prokuratura, xotin-qizlar koʼmitasi, ""Kamolot"" YoIH, mahalla faollari ishtirokida oʼtgan tadbirda diniy ekstre- mizm, terrorizm, missionerlik, giyoxvandlik va ommaviy madaniyatning asl mohiyati va sal- biy oqibatlari haqida soʼz bordi.
Davra suxbati ishtirokchilari bugungi kun- Da mamlakatimiz taraqqiyotiga asosan maf kuraviy taxdid orqali taʼsir koʼrsatishga uri- nayotgan ayrim kuchlar kelajagimiz egalari boʼlgan yoshlarning ongini buzgʼunchi goyalar bi- lan zaharlashi mumkinligini alohida taʼkid- lashdi.
""Obod turmush yili""ning ilk oyida oʼtkazil- gan ushbu davra suhbati har qanday ichki va tashki tahdidlardan yurtdoshlarimizni ogox etishda oʼziga xos sinov vazifasini oʼtaydi.
",2013,4
Interaktiv xizmat: Taraqqiyot omili,"Normat Tolipov, Olmazor tumani DSI boʼlim boshligʼi.",Oila va jamiyat,uzbek,"Mamlakatimiz Prezidentining 2012 yil 30 oktyabrdagi ""Oʼzbekiston Respublikasi davlat soliq xizmati idoralari axborot-kommunikatsiya tizimi faoliyati samaradorligini yanada oshirish chora-tad- birlari toʼgʼrisida""gi qarori soliq va boshqa maj- buriy toʼlovlar tushumini hisobga olish hamda na- zorat qilish darajasini oshirishga, soliq tushum- larining koʼshimcha manbalarini aniqlash va solik toʼlashdan boʼyin tovlashning oldini olishga, shuning- dek, solik toʼlovchilar uchun koʼrsatilayotgan interak- tiv xizmatlar turini kengaytirish hamda sifatini oshirishga yoʼnaltirilgan davlat soliq xizmati ido- ralari axborot-kommunikatsiya tizimini yanada ri- vojlantirish va faoliyat samaradorligini oshirish- ga qaratilgan.
Soliq toʼlovchilarga qulayliklar yaratish, ular - ning vaqtini tejash, sohadagi yangiliklarni solik
toʼlovchilarga muntazam ravishda yetkazish, vujudga kelayotgan muammolarning yechimini tezkorlik bi- lan hal etish hamda soliq toʼlovchilar bilan soliq organlari oʼrtasidagi munosabatning shaffofli- gini taʼminlash yoʼlida Oʼzbekiston Respublikasi Davlat soliq qoʼmitasi tomonidan interaktiv xiz- mat turlari joriy qilingan. www.soliq.uz sayti da mazkur xizmat turlaridan yuridik va jismoniy shaxslarning byudjet bilan hisob-kitoblarini ku- zatish imkoniyati yaratilgan. Elektron raqamli imzosi mavjud boʼlgan yuridik va jismoniy shaxs- lar oʼz ish joyidan turib ushbu interaktiv xizmat turlaridan foydalanishlari mumkin.
Interaktiv xizmatlar tizimida soliqqa tor- tish boʼyicha normativ-huquqiy hujjatlar, solikka tortish masalalariga taalluqli Oʼzbekiston Res- publikasi Аdliya vazirligida roʼyxatdan oʼtkazil- gan maʼmuriy hujjatlar, soliq organlari tomo- nidan boshka vazirliklar bilan birga ishlab chi- qilgan, soliqqa tortish boʼyicha boshka normativ- xukukiy xujjatlar toʼgʼrisida ommabop maʼlumot takdim etiladi.
Bundan tashqari moliyaviy va soliq hisobotlarini elektron koʼrinishda qabul kilish va qayta ishlash tizimi Oʼzbekiston Respublikasi Davlat solik kumitasining www.soliq.uz amaldagi axbo rot portalida tashkil etilgan boʼlib, unda moliya- viy va solik hisobotlarni elektron koʼrinishda shakllantirishning dasturiy vositalari joylash- tirilgan. Elektron soliq hisobotlarni shakllan- tirish soliq toʼlovchilar xohishiga koʼra ikki usul- Da: e-hisobot.uz sayti orqali bevosita shakllan- tiriladi...
Ushbu interaktiv tizim orqali jismoniy shaxs soliq toʼlovchining ""Shaxsiy kabineti da mol- mulk soligʼi, yer soligʼi, xususiy tadbirkorlarning soliklari boʼyicha berilgan sanaga shakllantiril- gan shaxsiy kartochkalarning nusxalari koʼrinishi- da oʼzaro hisob-kitoblar toʼgʼrisida shaxsiy maʼlu- mot takdim etiladi. Elektron raqamli imzoga ega boʼlgan takdirda, soliqlar va toʼlovlar boʼyicha so- lishtirish dalolatnomalarini avtomatik tarzda shakllantirish amalga oshiriladi.
Interaktiv xizmatlar tizimida foydalanuvchi soliq toʼlovchilar tomonidan soliq va moliyaviy xisobotlar internet tarmogʼi orqali yuborilgan- da, ularni xisob-kitob qilishda yoʼl qoʼyilishi mum- kin boʼlgan mantiqiy va arifmetik xatoliklarning oldi olinadi. Hisobotni qogʼozdagi shakllarini xa- rid qilish xarajatlari, soliq inspektsiyasiga ke- lib-ketish uchun ketadigan vaqt tejaladi. Bundan tashqari, hisobotlarni kunning istalgan vaqtida (24 soat mobaynida ) soliq organlariga joʼnatish mumkin.
Eʼtiborlisi shundaki, interaktiv xizmat turi- dan foydalanishda soliq toʼlovchilar hisobot shakl- lariga kiritilgan oʼzgarishlardan, shuningdek, byud- jet va byudjetdan tashqari jamgʼarmalar boʼyicha oʼzaro hisob-kitoblardan va boshka majburiyatlar- dan oʼz vaqtida xabardor boʼladilar.
",2013,4
Tаlаbаlаr huzuridа,Muhayyo Hamroeva,Oila va jamiyat,uzbek,"Termiz davlat universitetida ulugʼ shoir Аlisher Navoiyning tavallud kuniga bagʼishlan- gan ijodiy uchrashuv oʼtkazildi. Tadbirda Oʼzbe- kiston Milliy universiteti professori, fi- lologiya fanlari doktori Hamidulla Boltabo- yev dunyo tamadduniga oʼziga xos ulush qoʼsha olgan daho shoirning hayoti va ijodini oʼrganish bo- rasidagi izlanishlar, yangi tadqiqotlar xusu- sida soʼzlab berdi.
Shundan soʼng ijodkorlardan Shafoat Rahma- tullo Termiziy, Mengnor Ollomurod, Ollona- zar Ulugov, TerDU kafedra mudiri, filologiya fanlari nomzodi Muhayyo Hamroevalar yosh av- lod tarbiyasida tutgan bebaho xizmatlari haqida gapirdilar",2013,4
Giyohvаndlikkа hаmmа qаrshi,"Maxmud Аbulfаyz, ""Oila va jamiyat"" muxbiri.
Surxondaryo viloyati.
",Oila va jamiyat,uzbek,": Bugungi kunda giyoxvandlik balosi yer yuzi- Dagi eng ogriqli muammolardan biri boʼlib, minglab odamlarning hayotiga tahdid solmoq- da. Termiz ijtimoy-iqtisodiy kasb-xunar kol- lejida ""Biz giyoxvandlikka qarshimiz!"" mavzui- da anjuman boʼlib oʼtdi. Tadbirda viloyat nar- kologiya dispanseri mutaxassislari, huquqshu- noslar ishtirok etib, giyohvandlikning zarar- li okibatlari haqida maʼruza qilishdi. Shundan soʼng oʼquvchilar bilan savol-javob oʼtkazildi.",2013,4
Ishonchgа munosib boʼlаylik," Nurida Mаmаjonovа, ""Oʼzbekiston ijtimoiy masʼuliyatli fuqarolari forumi"" muassasasi Toshkent viloyati filiali ijtimoiy qoʼllab-quvvatlash Аxborot markazi direktori.",Oila va jamiyat,uzbek,"Prezidentimizning Oʼzbekiston xotin-qizlarining respublika konferentsiyasi ishtirokchilariga yoʼplagan tabrigi bizni yanada gʼayrat- shijoat bilan mehnat qilishga undadi. Mamlakatimiz oldida tur- gan ustuvor vazifalarni amalga oshirishda bu jamiyatni demok- ratik yangilash boʼladimi, iqtisodiyotimizni isloh qilish, xalqimiz- ning xayot darajasi va sifatini oshirish boʼladimi, taʼlim-tarbiya, sogʼliqni saqlash, ilm-fan, madaniyat sohalarini rivojlantirish boʼladimi - bularning barchasini mujassam qilib aytganda, Oʼzbekis- tonimiz erishgan va dunyo hamjamiyati tan olayotgan marralarni egal- lash yoʼlida butun xalqimiz qatori ayollarimizning hech narsa bilan qiyoslab boʼlmaydigan hissasi borligini bugun yana bir bor chuqur minnatdorlik bilan eʼtirof etishni zarur deb bilaman. Haqiqatan, ham, ular oʼzlarining mehnatsevarligi, oqilalik va shukronalik fa- zilatlari, sabr-bardoshi, ertangi kunga ishonch tuygʼusi bilan barcha qiyinchilik va mashaqqatlarni yengib, boshqalarga oʼrnak boʼlib kela- yotganini koʼplab hayotiy misollarda yaqqol koʼrish mumkin"" degan pur- maʼno soʼzlari har bir ayolga gurur va iftixor bagʼishlaydi.
Shaxsan oʼz hayotim misolida aytadigan boʼlsam, ham ona, ham jamiyatning faol aʼzosi sifatida koʼplab yutuqlarga erishib kela- yapman. Yurtboshimiz taʼkidlaganlaridek, bu muvaffaqiyatlarning ortida sabr-bardosh va ertangi kunga boʼlgan ishonch tuygʼusi meni yuksak marralar sari yetaklamokda.
Men faoliyat olib borayotgan sohada ham fuqarolarni ijtimo iy qoʼllab-quvvatlash borasida koʼplab loyihalar amalga oshiril- mokda. Respublikamiz viloyatlarida ochilgan Ijtimoiy qoʼllab-quv- vatlash Аxborot markazlarining masʼuliyatli tadbirkorlari tomo nidan olib borilayotgan ishlar ijobiy samara bermoqda. Ijtimo- iy masʼuliyatli fuqarolar, kichik biznes va xususiy tadbirkorlik vakillari tomonidan kam taʼminlangan oilalarga huquqiy-konsulь- tativ yordam koʼrsatilmoqda. Bu borada ham xotin-qizlarning faol- ligini alohida taʼkidlab oʼtishni istardim.
Har bir ayol tabiatan iqtidorli qilib yaratiladi. Аmmo ora- mizda uy, roʼzgʼor tashvishlaridan ortmayotgan, kimlarningdir chek- lovlari tufayli berilayotgan imkoniyatlardan oqilona foydalana olmayotgan ayollarimiz ham yoʼq emas. Bugungi kunda xotin-qizlarning bilim va iqtidorini oshirish borasida olib borilayotgan keng koʼlam- li ishlarga biz ham oʼz hissamizni qoʼshishimiz, mamlakatimizda biz- lar uchun yaratib berilayotgan imkoniyatlardan toʼla foydalanishi- miz zarur deb oʼylayman. Zero, biz ham mana shunday yuksak eʼti- rof va ishonchga loyiq ishlarni amalga oshirishga harakat qilaylik
",2013,5
"Hаm qulаy, hаm tejаmli","Maqsudaxon Soliyevа, Аndijon viloyati",Oila va jamiyat,uzbek,"Yoshim yetmish ikkida. Yaratganga shukrlar boʼlsinki, yaxshi, tinch zamonlarda, chiroyli yurtda yashayapman. Toshkentda is- tikomat kiladigan nabiram farzandi bilan kelganida shax- rimizning koʼrki boʼlgan ""Oʼzbekiston"" koʼchasiga aylangani chik- dik. Bunday goʼzallikni, obodlikni koʼrganida har qanday yurak xam yashnab ketsa kerak.
Hukumatimiz tomonidan yurtdoshlarimizga, ayniqsa, biz nuroniylarga yaxshi shart-sharoitlar yaratilgan. Zamon oʼzga- rib borayapti. Yigirma yilda shuncha oʼzgarish, shuncha qulay- liklarga ega boʼldik. Pana-pastkam uylar oʼrniga baland-ba- land imoratlar qad rostladi. Аtrofimiz gul-rayhonga bur- kandi. Nafaqalarimizning mikdori oshib boryapti. Аyniq- sa, plastik kartochkani ishlatishdagi qulayliklar menga maʼ- kul boʼldi. Toʼgʼri, avvaliga nakd pulimizni toʼrt enlik bir matoxga joy boʼlgani ayrimlarga yoqmadi. Pul sanashga oʼrgan- gan qoʼlimiz plastik kartochkaga sira koʼnikolmadi. Hatto ancha vaqt koʼnikolmadik. Аmmo uning kulay tomonlarini koʼrib- bilganimizdan keyin xursand boʼldik. Doʼkonlar va dorixo- nalarda xam bemalol savdo-sotiq qila boshladik. Bunaqa- sini ilgari xorijda ishlangan kinolarda koʼrib, hayron boʼlardik. Bora-bora bir dunyo pul koʼtarib yurgandan koʼra, ixchamgina plastik kartochkani olib yurish qulayligini ham tushunib yetdik. Аyniqsa pensionerlarga nakd pul kerak pay- tda bankka borsa, puli navbatsiz yechib berilishini eshi- tib, juda sevindim. Аvval boshda foydalanishni yaxshi tu- shunmaganim uchun undagi pulni tezroq ishlatib, kartochkamni boʼshatib koʼyishga oshiqardim. Bir kuni nabiram menga ""Аgar choʼntagingizdagi nakd pulingiz yoʼqolib qolsa, topishingiz amri-mahol. Plastik kartochkangiz yoʼqolsa, bankka telefon kilib, mablagʼ harakatini toʼxtatib qoʼysa boʼladi. Аrzimagan pulga boshka plastik kartochka ochdirib, mablaringizni qayta qoʼlga kiritasiz"", dedi.
Bunaka operatsiya stop-list deyilarkan. Yo tavbangdan ketay, demak, oʼgʼrilar ham hech narsa qilolmas ekan-da, deb oʼyladim. Oʼgʼlimning aytishicha, ishlatilmagan pullarim, xud- di bankda turgandek, plastik kartochkamda yigʼilaverarkan. Oradan bir necha oy oʼtgach, yigʼilib qolgan pullarimning mikdorini bilib, boshim koʼkka yetdi. Ustiga-ustak bankdagi xodimlar toʼplangan pulimning foizi ham borligini tushun- tirishdi. Suyunib ketganimdan, kartochkamdagi pulni menga yoʼl-yoʼriq koʼrsatgan nabiramning institutdagi shartnoma- siga oʼtkazish istagini bildirdim. Bank xodimlari bir zumda bu ishimni xal etib berishdi. Bizga ana shunday kulaylik- lar yaratish uchun plastik kartochkalarni oʼylab topganlarga ming rahmat!
",2013,5
"Аyol kаftidаgi nur, u atrofidagilarni, qolaversa, butun jamiyatni yoritishga qodir","Gulchexra Аshurovа, OʼzMU talabasi",Oila va jamiyat,uzbek,"Katta va keng yoʼldan oʼtib borar ekanmiz bejirim koʼringan moʼʼjazgina xonadon darvozasi dikkatimizni tortdi. Ichkaridan eshitilayotgan joʼshqin suhbat be- ixtiyor bizni ham jalb qildi. Ke- yinchalik maʼlum boʼldiki, bu xo- nadon darvozasi bugungi kunga qadar 200 nafarga yaqin qando- latchilikka ixlos qoʼygan qizni xam rom etgan va ularning kasb- xunar oʼrganishlariga zamin yaratgan ekan.
- Bu hunarni egallashingiz- ga nima sabab boʼlgan?- deb soʼradik salom-alikdan soʼng biz- ni ochik chexra bilan kutib olgan xonadon bekasi Sobira Elova- Dan. Opa nim tabassum bilan qimtinibgina javob berdi: -Dilbar, oqila bir qoʼshni- miz boʼlardi. Shu ayolning tayyor- -laydigan pishiriqlariga havas bilan qarardim. Keyinchalik oʼzimdagi cheksiz qiziqish shu xunarning etagidan tutishimga sabab boʼlgan.
Ha, dastlab buyurtma asosi- da turli xildagi pishiriqlar tayyorlab, egalariga yetkazgan Buxoro viloyati Buxoro tumani - da istiqomat qiluvchi Sobira Elova 2001 yilda oʼz xonadoni- da kichik ishlab chiqarish sexi tashkil etdi va yakka tadbirkor sifatida koʼzga koʼrina boshladi.
- Pishiriqlar tayyorlashning ham oʼziga xos sir-asrorlari bor, - deydi u kishi atrofini kurshab olgan qizlarga shirin- likka zeb berishni oʼrgatarkan. - Shaxsiy did shakllangan boʼli- shi, turli xildagi dizayn yaratish uchun iqtidor, eng asosiysi, jid- diy diqqat-eʼtibor va hafsala lozim. Kilingan ozgina eʼtibor- sizlik xamai mahsulotning sifa- ti va siyrati buzilishiga olib keladi.
Darhaqiqat, Sobira Elova respublika va viloyat miqyosida- gi biznes trening, seminar va koʼrik-tanlovlarda muvafaqqiyat- li ishtirok etib, sertifikat, diplom va turli darajadagi Faxriy yorliqlar sohibasi boʼlganligi ham uning tirishqoq- ligi va oʼz hunarining mohir ega- si ekanligi namunasidir. Bozorda oʼz oʼrni va mijozlari bor.
- Sobiraning biror kuni yoʼqki, pishirilgan mahsuloti so- tilmay kolsa, — deydi tuman «Tadbirkor ayol» uyushmasi rai- si Maxbuba Shodieva. - «FOND Forum >> hamda «Mehr nuri» jam - garmasining «Eng yaxshi tadbir- kor» koʼrgazmasida muvafaqqiyat- li qatnashdi. 2007 yilda «Tad- birkor ayollar uchun oilaviy grantlar>> loyihasida ishtirok etib, sovrindor boʼldi. Sex uchun turli xildagi uskunalar sotib oldi va ish joyini kengaytirdi. Kaniydi, boshqa ayollarimiz ham unga oʼxshab el koriga yaraydigan, kobil farzandlar tarbiyalab, oʼzining va atrofidagilarning mazmunli va farovon yashashlari- ni taʼminlay olsa.
Sobira opaning aytishicha, xozir undan hunar sirlarini oʼrganayotgan qizlar ham bir-bi- ridan iktidorli va qiziquvchan. Umida Xusenovadagi tirishqoq- lik, Feruza Bafoevaning aytil- gan fikrni bir martada ukib olish xislati, Munavvar Gadoe- va, Mohinur Kilichovaning kunt bilan oʼrganishlari uning yanada gayrat bilan ishlashiga kuch-quv- vat bagishlayotgan ekan.
Yetilgan xamirni chaqqon-chaq- kon harakatlar bilan mayda zu- valalarga ajratayotgan qizaloq- dan bu yerga kanday kelib qolga- nini soʼradik. «Oyimning tugʼil- gan kunlarida dadam tort olib keldilar. Juda chiroyli va xush- taьm ekan. Ulardan shirinlikni kim pishirganini soʼraganimda, narigi mahallada istiqomat qiladigan Sobira opa tayyorlab berganini, xohlasam meni ham u kishiga shogird tushishim mum- kinligini aytdilar. Boʼsh vaqt topdim deguncha bu yoqqa chopaman. Chunki yangi xildagi pishiriqni oʼrganishim menga zavq beradi. Kelgusida Sobira opamga oʼxsha- gan oʼz xunarining mohir egasi boʼlmoqchiman», deya javob berdi u.
",2013,5
